Q2	पृथ्वी
Q34589	युफ्रेटिस	युफ्रेटिस नदी	युफ्रेतिस नदी
Q34597	जेम्स गारफील्ड
Q34599	लिबियाचा ध्वज
Q34600	क्योटो	क्योतो
Q34617	सेंट पियेर व मिकेलो
Q34627	सिनेगॉग
Q34640	इंग्लिश खाडी	इंग्लिश चॅनेल
Q34647	जोबर्ग	जोहानसबर्ग	जोहान्सबर्ग
Q34664	हिरोशिमा
Q34675	अरबी आखात	इराणचा अखात	इराणचा आखात	इराणचे आखात	इराणाचे आखात	पर्शियन अखात	पर्शियन आखात
Q34679	वाळु	वाळू
Q34687	गुलाब
Q34692	किंगस्टन	किंग्सटन	किंग्स्टन
Q34713	जाल्त्सबुर्ग	साल्झबर्ग	साल्झबुर्ग
Q34726	ग्रीक पुराणकथा	ग्रीक मिथकशास्त्र
Q34735	होकायंत्र
Q34739	डेटन
Q34749	सामाजिक शास्त्र	सामाजिक शास्त्रे
Q34754	सोमालीलँड
Q34770	भाषा
Q34787	फ्रीडरीश एंजेल्स
Q34800	शिंच्यांग	शिंच्यांग स्वायत्त प्रदेश	शिंज्यांग	शिन्जियांग
Q34804	अल्बकर्की	आल्बुकर्की	आल्बुकर्की, न्यू मेक्सिको
Q34820	सँटो डोमिंगो	सांतो दॉमिंगो	सान्तो दॉमिंगो
Q34836	युलिसिस एस. ग्रँट	हायराम युलिसिस ग्रँट
Q34863	ओक्लाहोमा शहर	ओक्लाहोमा सिटी
Q34932	ब्रिस्बेन
Q34981	आयझॅक असिमोव्ह	आयझॅक आसिमॉव्ह	आयसॅक ऍसिमोव्ह	इसाक असिमव
Q34986	त्रिनिदाद
Q34990	तोराह
Q34995	कोबीजा
Q35000	अझोवचा समुद्र
Q35004	तारीजा
Q35041	विल्यम मॅककिन्ली
Q35064	अगाथा ख्रिस्ती	अगाथा मेरी क्लॅरिसा	ऍगाथा ख्रिस्ती	मेरी वेस्टमॅकॉट
Q35086	साउथ जॉर्जिया द्वीपसमूह	साउथ जॉर्जिया व साउथ सँडविच द्वीपसमूह	साउथ सँडविच द्वीपसमूह
Q35127	वेबसाइट	वेबसाईट	संकेत स्थळ	संकेतस्थळ
Q35171	ग्रोव्हर क्लीव्हलँड	स्टीफन ग्रोव्हर क्लीव्हलँड	स्टीवन ग्रोव्हर क्लीव्हलँड
Q35178	कुवेत शहर	कुवैत शहर
Q35236	हर्बर्ट क्लार्क हूवर	हर्बर्ट हूवर
Q35286	वॉरन जी. हार्डिंग	वॉरन हार्डिंग	वॉरेन गमालियेल हार्डिंग	वॉरेन जी. हार्डिंग	वॉरेन हार्डिंग
Q35314	निकिता क्रुश्चेव्ह	निकिता ख्रुश्चेव	निकिता ख्रुश्चेव्ह	निकिता ख्रु्श्चेव्ह
Q35339	wwe
Q35381	कोलंबो
Q35456	आवश्यक औषधे
Q35484	मदिना	मदीना
Q35493	अलमाटी	अल्मा अटा	अल्मा-अटा	अल्माटी
Q35500	अफ्रोडाइट	अफ्रोडाईट	अॅफ्रडाइटी	अॅफ्रोडाइटी	अॅफ्रोडायटी	ऍफ्रडाइटी
Q35509	गुंफा	गुहा
Q35525	व्हाइट हाउस	व्हाईट हाउस
Q35555	वालिस व फुतुना	वालिस व फ्युतुना द्वीपसमूह
Q35572	यु. ए. फा	यु.ए.फा	युएफा	युएफा चषक
Q35581	होक्काइडो	होक्काइदो
Q35610	आर्थर इग्नॅशियस कॉनन डॉयल	आर्थर कॉनन डॉईल	आर्थर कॉनन डॉयल	आर्थर कोनन डॉयल	सर आर्थर इग्नॅशियस कॉनन डॉयल	सर आर्थर कॉनन डॉयल	सर आर्थर कोनन डॉयल
Q35637	नोबेल शांतता पारितोषिक	नोबेल शांतता पुरस्कार	शांतता नोबेल पारितोषिक विजेते
Q35648	विल्यम हॉवर्ड टाफ्ट	विल्यम हॉवार्ड टाफ्ट
Q35666	हिमनदी
Q35672	पिटकेर्न द्वीपसमूह	पिटकैर्न द्वीपसमूह
Q35678	बेंजामिन हॅरिसन	बेन्जामिन हॅरिसन
Q35686	रदरफोर्ड बर्चर्ड हेस	रदरफोर्ड बर्चार्ड हेस	रदरफोर्ड बी. हेस	रदरफोर्ड हेस
Q35715	दक्षिण ऑस्ट्रेलिया	साउथ ऑस्ट्रेलिया	साऊथ ऑस्ट्रेलिया
Q35760	निबंध
Q35765	ओसाका
Q35794	कॅंब्रिज महाविद्यालय	कॅम्ब्रिज विद्यापीठ	केंब्रिज विद्यापीठ	कैम्ब्रिज विद्यापीठ
Q35876	ग्वारानी भाषा
Q35907	लँड रोव्हर
Q35934	इंटरलिंग्वा
Q35986	सौंदर्यशास्त्र
Q35997	इझ्मिर
Q36005	लेबेनॉनचा ध्वज
Q36008	मर्सिडिज-बेंझ
Q36014	हो चि मिन्ह	हो ची मिन्ह
Q36023	कॅल्विन कूलिज	कॅल्व्हिन कूलिज	जॉन कॅल्विन कूलिज
Q36036	लिव्हिव	ल्विव
Q36074	क्विन्सलंड	क्वीन्सलँड	क्वीन्सलंड
Q36077	हा लॉन्ग
Q36091	मिनियापोलिस	मिनीआपोलिस	मिनीयापोलिस
Q36107	कॅशियस क्ले	कॅशियस मार्सेलस क्ले	धाकटा कॅशियस मार्सेलस क्ले	महम्मद अली	मुहम्मद अली
Q36126	कोमी भाषा
Q36168	ब्रिजटाउन	ब्रीज टाउन
Q36180	लेखक
Q36192	लोककथा
Q36214	प्यूर्टो मॉन्ट
Q36215	मार्क झुकरबर्ग
Q36236	कैरळि	कैरळी	मलयाळम	मल्याळम	मल्याळम भाषा	मल्याळी	मल्याळी भाषा
Q36244	स्वर
Q36260	आपिया	एपिया
Q36281	रुसाउ
Q36301	अॅन हॅथवे
Q36303	थेलीस
Q36307	साल्ता
Q36312	कॅल्गरी	कॅल्गारी
Q36322	जेन ऑस्टिन	जेन ऑस्टीन	जेन ऑस्टेन
Q36330	ज्योर्दानो ब्रुनो
Q36368	कुर्दी भाषा
Q36392	मोल्दोव्हन भाषा
Q36405	अॅबर्डीन
Q36420	शांघाय पुडोंग आंतरराष्ट्रीय विमानतळ
Q36433	पोर्तू	पोर्तो
Q36442	राज्यशास्त्र
Q36465	पीठ
Q36526	पोर्ट मॉरेस्बी	पोर्ट मोरेस्बी
Q36529	करज
Q36600	द हेग	हेग
Q36620	टायको ब्राहे	टायगे ऑट्टेसन ब्राहे
Q36647	कॉर्क
Q36661	इब्सेन	हेन्रिक इब्सेन
Q36678	वेस्ट बँक	वेस्ट बॅंक
Q36687	व्हिक्टोरिया	व्हिक्टोरिया राज्य
Q36704	युगोस्लाविया फुटबॉल संघ	युगोस्लाव्हिया
Q36730	ओस्मानी तुर्की भाषा
Q36740	आँग सान सू क्यी	आँग सान स्यु की	ऑँग सान सू की	ऑग सान स्यू की
Q36747	अमेरिंडियन	अमेरिकन इंडियन	अमेरिन्डियन	नेटिव अमेरिकन	नेटीव अमेरिकन	मूळ अमेरिकन	मूळचे अमेरिकन
Q36755	साइनाई द्वीपकल्प	सिनाई द्वीपकल्प
