Q2	지구
Q157400	이디나 멘젤
Q157546	Virgin Killer
Q157645	도이체 포스트
Q157725	체르니우치
Q157741	쾰른 본 공항
Q157744	인도네시아 공산당
Q157814	사이먼 래틀
Q157828	홀슈타인 킬
Q157835	자포리자
Q157837	포르토아추로
Q158004	피오트르쿠프트리부날스키
Q158056	백남준
Q158087	치타공 구
Q158092	지그문트 바우만
Q158095	칼로텐부르그-뷜메어스도르프
Q158119	라말라
Q158175	키드 록
Q158260	중앙 집단군
Q158394	세스 노테봄
Q158470	아궁산
Q158500	제브데트 수나이
Q158604	바흐치사라이
Q158654	빌라르 공작 클로드 루이 엑토르
Q158715	.22 롱 라이플
Q158778	루이 니콜라 다부
Q158799	베르디치우
Q158813	마이크 허커비
Q158852	지휘
Q158888	야마하 발동기
Q158895	헬로윈
Q158932	에드가이
Q159144	유로파파크
Q159273	아레키파
Q159288	샌타바버라
Q159344	종속영양생물
Q159433	3M
Q159452	카포에이라
Q159457	파루 (도시)
Q159470	코소보군
Q159477	아지만 토후국
Q159520	바사노로마노
Q159535	음모론
Q159538	소말리아의 국기
Q159551	이그나츠 모셸레스
Q159583	성좌
Q159592	존 네이피어
Q159605	티볼리
Q159609	클라우스 폰암스베르크
Q159610	블로러
Q159636	조지프 프리스틀리
Q159666	헥토르
Q159675	지류
Q159683	시트르산
Q159704	파트리샤 카스
Q159736	렌스터
Q159746	모나코의 국기
Q159810	경제
Q159816	사자자리
Q159818	트라브니크
Q159835	바트만
Q159856	브라반트 공국
Q159943	추상대수학
Q159979	쌍둥이
Q159998	바순
Q160030	교황 비오 3세
Q160047	자기부상열차
Q160077	콘스탄티노폴리스의 함락
Q160173	루세
Q160182	교황 호노리오 3세
Q160199	셰르부르옥트빌
Q160213	라마
Q160278	존 D. 록펠러
Q160302	에든버러 대학교
Q160307	파티마 왕조
Q160342	궤도
Q160349	샤를 6세
Q160369	교황 갈리스토 3세
Q160374	크산텐의 노르베르토
Q160398	결정학
Q160402	지각
Q160411	마리안 레예프스키
Q160420	사가현
Q160422	테오 반 되스버그
Q160445	보니파시오
Q160450	삼순
Q160451	루이지 노노
Q160453	간이 우편 전송 프로토콜
Q160493	인버네스
Q160506	생드니
Q160514	교황 에우세비오
Q160525	브레첼
Q160544	이라클리오
Q160549	북중미카리브 축구 연맹
Q160554	무하마드 알리 진나
Q160556	베를린 브란덴부르크 공항
Q160584	세베로도네츠크
Q160609	교황 인노첸시오 4세
Q160614	스칸데르베그
Q160627	앨프리드 러셀 월리스
Q160642	솔즈베리
Q160687	발디비아
Q160742	아바티아
Q160791	지몬 롤페스
Q160819	감비아강
Q160890	파비안 에른스트
Q160907	교황 보니파시오 1세
Q160927	블루아
Q161036	프로이센 자유주
Q161048	알로이스 제네펠더
Q161210	폼알데하이드
Q161233	폼산
Q161272	사회심리학
Q161334	클라이페다 지역
Q161351	교황 인노첸시오 8세
Q161376	미스 유니버스
Q161389	와치라웃
Q161396	다윗의 별
Q161414	러시아의 역사
Q161443	교황 시리치오
Q161480	1,2-다이클로로에테인
Q161491	레딩
Q161549	유럽 석탄 철강 공동체
Q161595	미스워비체
Q161598	지하수
Q161685	갈레세
Q161701	게자리
Q161705	프리깃
Q161733	범죄학
Q161798	자전거 바퀴
Q161808	체르카시주
Q161841	에드워드 기번
Q161846	카지미에시 쿠라토프스키
Q161866	헨리 4세
Q161884	바뉴
Q161885	그레이트브리튼 왕국
Q161944	부제
Q161953	역대기
Q161985	마카베오기 상권
Q162005	폴 앨런
Q162080	교황 펠릭스 4세
Q162111	베를린 구 국립미술관
Q162119	물병자리
Q162192	히우그란지 공화국
Q162279	쿠오피오
Q162297	위생
Q162306	비렌드라
Q162317	1. FC 로코모티프 라이프치히
Q162475	코크주
Q162543	메흐메트 6세
Q162548	외스케멘
Q162665	니카 반란
Q162677	무롬
Q162753	소피 마르소
Q162875	영묘
Q162886	유클리드 기하학
Q162908	전해질
Q163008	쿠바의 국기
Q163079	카툴루스
Q163118	마르그리트 유르스나르
Q163214	확산
Q163239	발루치스탄주
Q163263	에바 롱고리아
Q163335	수학 원리
Q163393	POP3
Q163490	시돈
Q163727	학사
Q163740	비영리 단체
Q163758	빈슨 산괴
Q163759	호른
Q163795	발랑시엔
Q163798	시서
Q163810	볼보
Q163829	신시사이저
Q163852	코파보귀르
Q163861	해리 제임스
Q163883	10일 전쟁
Q163920	아도니스
Q163931	코민테른
Q163938	장 팅겔리
Q163966	미테
Q163989	아치 에너미
Q164004	알렉산드르 보로딘
Q164016	황소자리
Q164038	주제프 과르디올라
Q164079	하노버 왕국
Q164089	멕시코 축구 국가대표팀
Q164134	미국 축구 국가대표팀
Q164193	리비우주
Q164197	코슬라다
Q164234	가와사키시
Q164272	염소자리
Q164348	1956년 헝가리 혁명
Q164380	베슬리헴
Q164421	코노트
Q164444	펑크
Q164521	조지 베스트
Q164587	러시아 해방군
Q164676	하세베 마코토
Q164815	우드스톡 페스티벌
Q164819	가가우지아
Q164974	올리버 트위스트
Q165044	온실
Q165090	샹베리
Q165113	크세니야 알렉산드로브나 여대공
Q165154	사르데냐 왕국
Q165192	스웨덴인
Q165204	메리다
Q165257	로페 데 베가
Q165285	후이티넨
Q165352	케르만주
Q165419	이반 마제파
Q165420	플레벤
Q165435	기화기
Q165467	지미 페이지
Q165479	성 파트리치오
Q165561	교황 보니파시오 9세
Q165658	어도비 플래시
Q165693	발레리 게르기예프
Q165704	높이뛰기
Q165777	윈도 무비 메이커
Q165783	영국령 남극 지역
Q165784	서부주
Q165795	크벤어
Q165838	육수학
Q165854	레프 카메네프
Q165950	간첩 행위
Q165972	포트로더데일
Q165995	말라티아
Q166032	워싱턴 포스트
Q166118	기록 보관소
Q166142	응용 소프트웨어
Q166231	감염
Q166304	빌링스
Q166382	아미르
Q166530	탈출 속도
Q166546	유럽 자유 무역 연합
Q166561	구글 파이버
Q166583	응축
Q166635	스탠리 볼드윈
Q166637	뮤닉 리
Q166640	르발루아페레
Q166646	램지 맥도널드
Q166709	빈니차주
Q166936	인터넷 메시지 접속 프로토콜
Q166997	느베르
Q167019	장마리 카바다
Q167037	기업
Q167270	상표
Q167360	포르투갈 제1공화국
Q167394	크라구예바츠
Q167466	온대
Q167475	자크 리베트
Q167541	에레디비시
Q167546	루치오 달라
Q167639	비자야나가르 제국
Q167676	센서
Q167715	티루바난타푸람
Q167782	샤를 5세
Q167818	스티브 맥네어
Q167856	제임스 페니모어 쿠퍼
Q167859	볼린주
Q167874	체르니히우주
Q167895	칼라마타
Q168015	클라우스 슐체
Q168052	시티오브랭커스터
Q168057	크라이오바
Q168193	나자프
Q168225	헤브론
Q168291	각막
Q168360	아프리카 축구 연맹
Q168376	비토리아
Q168400	광저우 타워
Q168452	장빅토르 퐁슬레
Q168456	귀걸이
Q168497	다니엘레 데 로시
Q168579	조 루이스 아레나
Q168652	하르게이사
Q168668	도브리치
Q168691	비토리오 에마누엘레 2세
Q168704	니키 드 생팔
Q168705	마수디
Q168845	성단
Q168866	에스키셰히르
Q168891	인문지리학
Q168929	캄푸그란지
Q168935	말레이시아의 국기
Q168949	셈난주
Q168954	트리폴리
Q169031	장갑
Q169134	나라시
Q169150	알렉상드르 뒤마
Q169288	교황 인노첸시오 6세
Q169303	롭 포드
Q169327	알안사르 클럽
Q169333	동아프리카 축구 협의회
Q169342	망막
Q169358	성층 화산
Q169376	나가사키현
Q169470	물리학자
Q169501	폴타바주
Q169514	스웨덴어 위키백과
Q169566	하워드 필립스 러브크래프트
Q169577	어니스트 로런스
Q169612	교황 마르티노 5세
Q169846	루벤스 바리첼로
Q169906	자크 라캉
Q169911	교황 율리오 3세
Q169923	골웨이주
Q169930	익스텐디드 플레이
Q169932	독일 11 기갑사단
Q169963	제이슨 스테이섬
Q170002	말토스
Q170024	라스알카이마 토후국
Q170036	키예프주
Q170037	발사믹 식초
Q170072	네덜란드 공화국
Q170073	엑스박스 라이브
Q170114	1972년 하계 패럴림픽
Q170167	트라이나이트로톨루엔
Q170173	요트
Q170174	교황령
Q170200	Lovedrive
Q170201	수의학
Q170207	외경
Q170213	자카르파탸주
Q170238	시트콤
Q170247	지난시
Q170263	체스터
Q170284	핀족
Q170287	수보티차
Q170297	교황 보니파시오 3세
Q170299	교황 보니파시오 5세
Q170303	교황 펠라지오 1세
Q170304	도파민
Q170305	태수
Q170321	습지
Q170322	칭다오시
Q170323	닌텐도 DS
Q170377	블랙풀
Q170382	리볼버
Q170385	교황 루치오 2세
Q170386	교황 인노첸시오 2세
Q170395	교황 클레멘스 8세
Q170415	스타라자고라
Q170416	필립스
Q170417	구경
Q170420	닌텐도 EAD
Q170424	세계 기상 기구
Q170435	트랜스 음악
Q170457	아이든
Q170462	사라왁주
Q170467	펠리페 5세
Q170468	아랍 연합 공화국
Q170477	굴뚝
Q170478	본머스
Q170481	아시아 태평양 경제협력체
Q170488	고조섬
Q170497	글로스터
Q170499	교황 포르모소
Q170513	타간로크
Q170514	메흐메트 4세
Q170525	아가디르
Q170532	아마시아
Q170539	패러디
Q170541	동구권
Q170545	페닐알라닌
Q170570	일람주
Q170573	쿰
Q170583	오만과 편견
Q170588	텍사스 공화국
Q170591	황화 수소
Q170599	악틱 몽키즈
Q170612	텔레파시
Q170616	지바시
Q170654	교황 갈리스토 2세
Q170658	창의성
Q170688	산타크루스데라시에라
Q170707	압뒬하미트 1세
Q170726	엔리코 카루소
Q170770	모스크바 대공국
Q170790	수학자
Q170863	교황 클레멘스 6세
Q170867	멕시코의 국장
Q170871	교황 인노첸시오 5세
Q170877	폭격기
Q170903	기마랑이스
Q170967	데니즐리
Q170980	오벨리스크
Q170996	갈라치
Q171001	교황 클레멘스 3세
Q171038	소프트볼
Q171150	헝가리 왕국
Q171174	직접 민주제
Q171184	계통학
Q171186	블로거
Q171195	용수
Q171219	도른비른
Q171223	니레지하저
Q171224	유진
Q171238	교황 첼레스티노 4세
Q171240	런던 증권거래소
Q171277	아이다
Q171334	자포리자주
Q171337	윌리엄스 F1
Q171349	아바스 1세
Q171357	케치케메트
Q171382	바미안주
Q171448	건널목
Q171520	교황 우르바노 3세
Q171537	교황 코논
Q171617	캄피나스
Q171622	교황 그레고리오 14세
Q171626	교황 우르바노 6세
Q171632	마라카이보
Q171639	아슈도드
Q171689	파리 12구
Q171692	총대주교
Q171711	스타 트렉: 다크니스
Q171714	케르만
Q171730	조르주 클레망소
Q171809	잉글랜드의 주
Q171852	오데사주
Q171866	미들즈브러
Q171877	과산화 수소
Q171882	라르나카
Q171943	난창시
Q171965	루한스크주
Q171969	조르주 퀴비에
Q171973	티민
Q171985	매사추세츠 교통국
Q172024	미카엘 블레이케몰런
Q172030	맥라렌
Q172083	오마르 봉고
Q172107	폴란드-리투아니아 연방
Q172118	퍼시 윌리엄스 브리지먼
Q172157	윈체스터
Q172183	하임 바이츠만
Q172290	황산염
Q172377	교황 힐라리오
Q172383	교황 실베스테르 2세
Q172398	교황 하드리아노 3세
Q172415	쿠타이시
Q172438	피터버러
Q172455	불로뉴비양쿠르
Q172470	네륜그리
Q172495	아르헨티나의 국가
Q172505	아스토르 피아소야
Q172517	자메이카의 국기
Q172572	루비콘강
Q172579	이탈리아 왕국
Q172640	베트남 민주 공화국
Q172697	마르키즈 제도
Q172721	메르세데스 AMG 페트로나스 F1
Q172742	패밀리 컴퓨터
Q172748	대립교황
Q172792	대런 플레처
Q172832	데이비드 쿨사드
Q172877	아노 앨런 펜지어스
Q172896	카타콤
Q172916	교황 요한 21세
Q172928	교황 클레멘스 4세
Q172964	골키퍼
Q173000	교황 하드리아노 5세
Q173113	농학
Q173121	케레타로
Q173151	탤벗
Q173253	감각
Q173270	베라크루스
Q173338	체티네
Q173339	BMW M
Q173380	에이드리언 뉴이
Q173407	테르노필주
Q173500	더블린주
Q173517	수류탄
Q173532	비블로스
Q173535	중화민국의 국기
Q173600	이당류
Q173637	아이스 큐브
Q173643	Abbey Road
Q173663	레드불 레이싱
Q173670	아르기닌
Q173690	지로카스터르
Q173790	록시트
Q173822	브레스트주
Q173972	뤼트 휠리트
Q173985	파이살라바드
Q174002	콜롱브
Q174029	교황 펠릭스 3세
Q174091	창사시
Q174156	양디-페르투안 아공
Q174158	예루살렘 히브리 대학교
Q174187	리우네주
Q174193	그레이트브리튼 아일랜드 연합왕국
Q174219	도료
Q174224	윌밍턴
Q174231	메이지 천황
Q174249	미나모토노 사네토모
Q174257	보베
Q174306	제노바 공화국
Q174397	1996년 하계 패럴림픽
Q174461	란치
Q174486	안토니오 발렌시아
Q174534	보잉 B-52 스트래토포트리스
Q174583	탄자
Q174596	모비딕
Q174606	토마소 알비노니
Q174647	뒤꿈치
Q174665	알바이울리아
Q174677	아모스
Q174684	투즐라
Q174723	코데인
Q174736	구축함
Q174753	오바드야
Q174769	유나이티드 항공
Q174782	광장
Q174908	마이클 무어
Q174936	글리코겐
Q175002	발달심리학
Q175021	움알쿠와인 토후국
Q175081	가프
Q175121	마르쿠스 리키니우스 크라수스
Q175124	노보쿠이
Q175211	독일 왕국
Q175459	예블라흐
Q175482	핀란드어 위키백과
Q175523	독일 13 보병사단
Q175632	너니턴
Q175653	사라예보 포위전
Q175907	애덤 클레이턴
Q175945	노스링컨셔
Q176150	몬테로시
Q176155	네피
Q176178	조말라
Q176186	렘랜드
Q176196	살트빅
Q176465	헤다 가블레르
Q176495	오스트리아 연방국
Q176626	유로파 유로파
Q176799	군사 조직
Q176815	국제 의회 연맹
Q177005	계산생물학
Q177054	버거킹
Q177220	가수
Q177310	보리스 스파스키
Q177320	훌라구
Q177342	산화 알루미늄
Q177378	두부
Q177409	사영기하학
Q177413	악령
Q177463	숯
Q177540	파라핀
Q177625	전자기장
Q177719	진단
Q177726	카베
Q177741	수트리
Q177773	세계 지식 재산권 기구
Q177777	물류
Q177819	이집트 고왕국
Q177826	성직자
Q177836	질산 칼륨
Q177903	이슈트반 1세
Q177917	너지 임레
Q178021	더블린 공항
Q178024	도
Q178032	전자석
Q178038	스페인 제2공화국
Q178071	교황 보니파시오 6세
Q178076	미가
Q178106	윌리엄 카를로스 윌리엄스
Q178112	데이비드 샌본
Q178134	아이즐리 브라더스
Q178168	미트로비처
Q178197	용병
Q178269	이바노프란키우스크주
Q178283	리머릭주
Q178293	마우리치오 카겔
Q178338	하깨
Q178359	소스
Q178373	라슈트
Q178390	에제키엘
Q178430	리신
Q178450	아스파르트산
Q178470	넷북
Q178498	불해
Q178531	비딘
Q178547	엔디브
Q178561	전투
Q178577	노버트 위너
Q178582	벨스
Q178593	고분자
Q178626	메이요주
Q178663	메크네스
Q178715	압운
Q178725	니테로이
Q178794	손목 시계
Q178806	중세 네덜란드어
Q178810	시리아 내전
Q178819	요나
Q178835	바알베크
Q178878	베케슈처버
Q178888	파타
Q178897	라틴 제국
Q178994	오스트레일리아령 남극 지역
Q178999	축삭
Q179025	장 아누이
Q179029	사바주
Q179034	워털루
Q179075	FC 디나모 키예프
Q179110	돈 카를로스
Q179126	존 러스킨
Q179132	동굴학
Q179149	안티스테네스
Q179152	도미니크 상다
Q179161	러시아 문학
Q179168	구조주의
Q179196	얼리샤 마코바
Q179199	빌바오 구겐하임 미술관
Q179200	메트로 골드윈 메이어
Q179224	도버
Q179232	인테리어 디자인
Q179248	알바니아인
Q179254	젤라틴
Q179266	지두 크리슈나무르티
Q179282	스티븐 와인버그
Q179289	인과관계
Q179293	카스티야 왕국
Q179313	올더니섬
Q179385	그리니치
Q179405	반사
Q179406	그림즈비
Q179528	나일강 삼각주
Q179538	압셰론구
Q179570	카이르완
Q179585	플로이에슈티
Q179630	증후군
Q179661	치료
Q179677	사피어-워프 가설
Q179678	글루탐산 나트륨
Q179691	니가타시
Q179702	교황 요한 18세
Q179724	나프탈렌
Q179726	쿰링에
Q179731	탄산수소 나트륨
Q179742	편견
Q179755	나훔
Q179759	킨디
Q179760	하바꾹
Q179767	엑스 재팬
Q179769	즈가리야
Q179805	정치철학
Q179807	금욕주의
Q179815	더럼
Q179830	옐가바
Q179833	숨가이트
Q179876	잉글랜드 왕국
Q179899	위상 공간
Q179957	고문서학
Q179995	클라우디오 마르키시오
Q179997	13개 식민지
Q180057	링컨
Q180089	이코노미스트
Q180114	아이유브 왕조
Q180123	파티마
Q180139	흐라데츠크랄로베
Q180164	알란 카르발류
Q180193	프랑시스 코클랭
Q180217	스테판 바나흐
Q180231	킬케니주
Q180233	포리
Q180341	메티오닌
Q180344	오세아니아 축구 연맹
Q180350	프레더릭 밴팅
Q180445	네이처
Q180453	돌리 파튼
Q180494	사가
Q180522	아카바
Q180536	수리철학
Q180573	베트남 공화국
Q180592	사회철학
Q180619	스티븐 제이 굴드
Q180642	가린샤
Q180704	아이언맨
Q180717	수스
Q180727	존 케이지
Q180733	류트
Q180775	신트얀스몰렌베이크
Q180817	포르투갈 요리
Q180819	레프 비고츠키
Q180846	슈퍼마켓
Q180852	장쯔이
Q180855	하이네켄 인터내셔널
Q180892	태양질량
Q180967	샹카라
Q180969	대수기하학
Q180975	앤드루 로이드 웨버
Q180987	솔도파
Q181055	핫도그
Q181059	동아르메니아어
Q181071	뉴 롬니
Q181074	고전 아르메니아어
Q181103	발루치스탄
Q181114	크라이슬러
Q181136	글루탐산
Q181154	무아위야 1세
Q181162	스티브 발머
Q181163	덴마크어 위키백과
Q181233	윈도 인스톨러
Q181278	2020년 하계 올림픽
Q181282	엔초 페라리
Q181324	오스탄키노 타워
Q181354	바이오틴
Q181376	흐로드나
Q181381	갈락토스
