Q2	पृथ्वी
Q41753	क्लागेंफुर्ट	क्लागेनफुर्ट
Q41819	कॅन्सस शहर	कॅन्सस सिटी	कॅन्सास सिटी
Q41843	बेरशेबा
Q41876	रेंस
Q41921	रोझा पार्क्स	रोझा लुईस मॅककॉले पार्क्स
Q41967	अप्पर ऑस्ट्रिया	ओबरओस्टराईश
Q41975	मंगोल	मोंगोल
Q41984	आंतरराष्ट्रीय अणुऊर्जा संस्था	आंतरराष्ट्रीय अणूऊर्जा संस्था
Q42000	ताहिती
Q42007	झोंबाथली
Q42013	अनवर सादात	अन्वर अल सादात	अन्वर सदात	मुहम्मद अनवर अल सादात
Q42053	इस्फहान
Q42063	ह्युआन शांग	ह्युएन-त्सांग	ह्यू एन त्संग	ह्यूएन त्संग
Q42140	जॉन्जु
Q42147	चेओंगजू
Q42148	चांचेऑन
Q42157	पोहाँग
Q42200	हाइनान	हैनान
Q42240	संशोधन
Q42247	रेने-फ्रांस्वा-आर्मांड प्रुडहॉम	सली प्रुडहॉम
Q42250	जलविज्ञान
Q42262	इसा	ईसा	युरोपियन अवकाश संस्था
Q42267	स्पेन फुटबॉल संघ
Q42274	गुगल अर्थ	गूगल अर्थ
Q42295	झुडपे	झुडुप	झुडुपे
Q42302	चिक्कण माती
Q42305	रिचर्ड पहिला
Q42308	खार्कीव्ह	खार्कोव्ह
Q42323	पोप पायस अकरावा
Q42332	PDF	Portable Document Format	पीडीएफ
Q42369	कान चित्रपट उत्सव	कान चित्रपट महोत्सव	कान चित्रपट मोहोत्सव
Q42372	तेजोमेघ	नेब्युला
Q42392	कान्सू	गान्सू
Q42443	अनतोल फ्रांस	ऍनातोले फ्रांस	फ्रांस्वा ऍनातोले थिबॉ
Q42448	शेफील्ड
Q42462	यॉर्क
Q42497	नीडरओस्टराईश	लोअर ऑस्ट्रिया
Q42505	हैलाकंडी जिल्हा
Q42620	पॅलेस्टिनियन नॅशनल ऑथोरिटी	पॅलेस्टिनी राष्ट्रीय समिती
Q42622	सुझोऊ
Q42635	वेंझाउ
Q42651	वूशी
Q42716	सेंट एटियें	सेंत-एत्येन
Q42731	फर्नंडो टॉरेस	फर्नान्डो टॉरेस	फेर्नान्डो टोर्रेस	फेर्नान्दो तोरेस
Q42735	ऑलिंपिया
Q42765	सोणितपुर
Q42780	निंगबो
Q42800	बेलो हॉरिझोन्ते	बेलो होरिझोंते	बेलो होरिझोन्ते
Q42807	निम्स
Q42810	ला आव्र
Q42876	इटलीचा ध्वज
Q42880	तिरोल
Q42887	पोप क्लेमेंट पहिला
Q42891	कृष्ण	कृष्ण अवतार	श्रीकृष्ण
Q42901	अरारिया जिल्हा
Q42944	युरोपीय अणुकेंद्रिय संशोधन संस्था	युरोपीय अणुकेंद्रीय संशोधन संस्था	सर्न
Q42956	हार्पिन
Q42973	वास्तुविशारद	वास्तूविशारद
Q42992	गोल्डा माबोविच	गोल्डा मायर	गोल्डा मायर्सन	गोल्डा मीर	गोल्डा मेबोवित्झ
Q43027	एडविन पॉवेल हबल	एडविन हबल
Q43041	हिमोग्लोबिन
Q43063	ऑस्ट्रियाचा आर्कड्युक फ्रान्झ फर्डिनांड
Q43067	हाइनरिक हिमलर	हाइनरिश हिमलर	हाईनरिक हिमलर
Q43070	दोनेत्स्क
Q43084	काळे मिरे	मिरवेल	मिरे
Q43099	गणनांंचे पुस्तक
Q43175	जपानचा ध्वज
Q43183	विमा
Q43192	न्यू कॅलिडोनियाचा ध्वज	फ्रान्सचा ध्वज
Q43193	ट्रक
Q43194	युइन्नान	युनान	युन्नान
Q43196	सिनसिनाटी
Q43199	ओमाहा
Q43210	बुर्गनलांड
Q43269	झुलिया
Q43274	चार्ल्स	चार्ल्स, प्रिन्स ऑफ वेल्स	राजपुत्र चार्ल्स	वेल्सचा युवराज चार्ल्स	वेल्सचा राजपुत्र चार्ल्स
Q43287	जर्मन साम्राज्य
Q43301	फ्रेस्नो
Q43303	माल्कम एक्स
Q43319	मातो ग्रोसो दो सुल
Q43325	जाल्त्सबुर्ग
Q43382	प्लिमथ
Q43407	शांतुंग	शांतोंग	शांदुंग	शांदोंग	षांतुंग	षांतोंग
Q43421	रिचमंड
Q43433	चंडीगढ	चंदिगड	चंदिगढ	चंदीगड	चंदीगढ
Q43450	जिम्नॅस्टिक्स
Q43475	डर्बी
Q43509	ग्वायाकिल
Q43511	बडीशेप	बडीसोप
Q43595	कोतोनू
Q43627	मॅक ओएस	मॅक संचालन प्रणाली
Q43631	लेडन
Q43637	एकाधिकार
Q43668	लुईव्हिल
Q43684	हनान
Q43720	पोप पायस नववा
Q43727	पोप लिओ बारावा
Q43734	पोप ग्रेगरी सोळावा	पोप ग्रेगोरी सोळावा
Q43739	पोप पायस दहावा
Q43788	मॅडिसन
Q43812	पारपत्र
Q43845	व्यावसायीक व्यक्ती
Q43919	सेलम
Q43922	पोप लिओ तेरावा
Q43926	आंद्रेआ पिर्लो
Q43934	ल्याओनिंग
Q43944	हमीद करझई	हमीद करझाई
Q44013	वॉघन
Q44016	मार्खम
Q44059	ला प्लाता
Q44137	जेफ हार्डी
Q44160	तुलाँ
Q44167	इंजिन
Q44198	ब्राम्प्टॉन
Q44206	रेसिस्टेन्सिया
Q44210	कोर्दोबा, आर्जेन्टिना
Q44213	पराना
Q44237	मेंडोझा
Q44244	सांता फे
Q44255	सॅन मिगेल डे तुकुमन
Q44279	ऑलिव्हर क्रॉमवेल
Q44377	भुयार
Q44403	हाइनरिश हाइने
Q44424	रासायनिक बंध
Q44512	प्लेग
Q44517	ब्रुनो क्राइस्की
Q44559	परग्रह
Q44564	चार्लस्टन, वेस्ट व्हर्जिनिया	चार्ल्स्टन
Q44703	पक्षिशास्त्र	पक्षीशास्त्र
Q44759	कोर्दोबा प्रांत
Q44782	बंदर
Q44819	सुहार्तो
Q44843	टोचिगी	तोचिगी
Q44868	क्वांगचौ बैयून आंतरराष्ट्रीय विमानतळ
Q44980	अलेक्झांडर चॅपमन फर्ग्युसन	अॅलेक्स फर्ग्युसन	ऍलेक्स फर्ग्युसन	सर अलेक्झांडर चॅपमन फर्ग्युसन	सर अॅलेक्स फर्ग्युसन	सर अॅलेक्स फर्ग्यु्सन	सर ऍलेक्स फर्ग्युसन
Q44989	टल्सा	तल्सा
Q45301	ट्रबझोन
Q45341	पूर्व चिनी समुद्र	पूर्व चीन समुद्र
Q45412	कुइंब्रा
Q45584	वैष्णव पंथ
Q45661	कोको शनेल	कोको शानेल	गाब्रिएल बोनर शनेल
Q45670	पोर्तुगालचे राजतंत्र
Q45682	ज्याँ सिबेलियस
Q45713	टायटन
Q45761	हूनान
Q45779	पेक्स
Q45789	एस.एन. बोस	सत्येंद्रनाथ बोस	सत्येन्द्र नाथ बसु	सत्येन्द्र नाथ बोस
Q45797	डंकर्क
Q45805	ज्यूरासिक काळ
Q45833	छिंगहाय	छिंघाय
